SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,LATITUDE,LONGITUDE
PAST SALE,October-8-2019,Single Family Residential,2344 Bucktail Ct,Mount Pleasant,SC,29466,925435,4,3,Dunes West,2842,10454,2019,362,326,133,Sold,http://www.redfin.com/SC/Mt-Pleasant/2344-Bucktail-Ct-29466/home/145329522,Charleston Trident MLS,19026095,32.9164004,-79.823142
PAST SALE,April-17-2020,Single Family Residential,1152 Cultivator St,Mount Pleasant,SC,29466,531706,4,3,41 - Mt Pleasant N of IOP Connector,2873,5227,2019,170,185,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/1152-Cultivator-St-29466/home/169764688,Charleston Trident MLS,19031259,32.8455234,-79.8089605
PAST SALE,August-28-2020,Single Family Residential,1139 Cultivator St,Mount Pleasant,SC,29466,529269,4,3,41 - Mt Pleasant N of IOP Connector,2873,5227,2020,37,184,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/1139-Cultivator-St-29466/home/171323419,Charleston Trident MLS,20015378,32.845747,-79.808943
PAST SALE,December-9-2019,Single Family Residential,3172 Treadwell St,Mount Pleasant,SC,29466,639000,4,3.5,Hamlin Plantation,2831,12196,2007,300,226,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/3172-Treadwell-St-29466/home/68891200,Charleston Trident MLS,19023523,32.8550368,-79.7696668
PAST SALE,September-22-2020,Single Family Residential,1269 Hamlin Rd,Mount Pleasant,SC,29466,575000,4,4.5,Christ Church Parish,2945,20473,2018,12,195,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1269-Hamlin-Rd-29466/home/108076022,Charleston Trident MLS,20020165,32.849674,-79.7967623
PAST SALE,November-21-2019,Single Family Residential,2736 Waterpointe Cir,Mount Pleasant,SC,29466,510000,4,3.5,Brickyard Plantation,2852,10018,1999,318,179,85,Sold,http://www.redfin.com/SC/Mt-Pleasant/2736-Waterpointe-Cir-29466/home/68591829,Charleston Trident MLS,19010959,32.8649499,-79.8024836
PAST SALE,July-13-2020,Single Family Residential,439 Ansley Ct,Mount Pleasant,SC,29464,695000,4,2.5,Hobcaw Creek Plantation,2781,16552,1988,83,250,81,Sold,http://www.redfin.com/SC/Mt-Pleasant/439-Ansley-Ct-29464/home/68565498,Charleston Trident MLS,20016039,32.8338931,-79.8666305
PAST SALE,August-13-2020,Single Family Residential,2641 Dutchman Dr,Mount Pleasant,SC,29466,665790,4,3.5,Dunes West,3000,15681,2020,52,222,135,Sold,http://www.redfin.com/SC/Mt-Pleasant/2641-Dutchman-Dr-29466/home/171980238,Charleston Trident MLS,20015242,32.917854,-79.813364
PAST SALE,July-31-2020,Single Family Residential,1554 Gemstone Dr,Mount Pleasant,SC,29464,790000,4,3,42 - Mt Pleasant S of IOP Connector,2947,8712,2020,65,268,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1554-Gemstone-DR-29464/home/168048807,Charleston Trident MLS,20010004,32.8234848,-79.8520818
PAST SALE,October-1-2020,Single Family Residential,1550 Gemstone Dr,Mount Pleasant,SC,29464,795000,4,3,42 - Mt Pleasant S of IOP Connector,2821,8712,2020,3,282,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1550-Gemstone-DR-29464/home/172078413,Charleston Trident MLS,20016466,32.8234848,-79.8520818
PAST SALE,September-15-2020,Single Family Residential,1616 Oakhurst Dr,Mount Pleasant,SC,29466,565000,4,3,Rivertowne,2750,12196,2002,19,205,63,Sold,http://www.redfin.com/SC/Mt-Pleasant/1616-Oakhurst-Dr-29466/home/68673318,Charleston Trident MLS,20021452,32.8800152,-79.8205553
PAST SALE,June-25-2020,Single Family Residential,2786 Merwether Ln,Mount Pleasant,SC,29466,560000,4,2.5,Brickyard Plantation,2779,11761,1993,101,202,90,Sold,http://www.redfin.com/SC/Mt-Pleasant/2786-Merwether-Ln-29466/home/68745196,Charleston Trident MLS,20011688,32.8621316,-79.8039359
PAST SALE,September-25-2020,Single Family Residential,2836 Colonnade Dr,Mount Pleasant,SC,29466,515500,4,3,Brickyard Plantation,2839,9583,1998,9,182,85,Sold,http://www.redfin.com/SC/Mt-Pleasant/2836-Colonnade-Dr-29466/home/68643304,Charleston Trident MLS,20020520,32.8613573,-79.8004528
PAST SALE,October-17-2019,Single Family Residential,3520 Flowering Oak Way,Mount Pleasant,SC,29466,575000,4,3.5,Hamlin Plantation,2830,12632,2004,353,203,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/3520-Flowering-Oak-Way-29466/home/68882581,Charleston Trident MLS,19023788,32.8534479,-79.7784991
PAST SALE,July-23-2020,Single Family Residential,1533 Eastham Ln,Mount Pleasant,SC,29466,600000,4,3.5,Carolina Park,2751,7840,2015,73,218,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1533-Eastham-Ln-29466/home/68554298,Charleston Trident MLS,20013967,32.892576,-79.767905
PAST SALE,September-2-2020,Single Family Residential,1993 Belair Ct,Mount Pleasant,SC,29464,656000,4,3.5,Longpoint,2977,15245,2001,32,220,90,Sold,http://www.redfin.com/SC/Mt-Pleasant/1993-Belair-Ct-29464/home/108150500,Charleston Trident MLS,20019185,32.8612981,-79.8370055
PAST SALE,September-10-2020,Single Family Residential,171 Oak Point Landing Dr,Mount Pleasant,SC,29464,618500,4,2.5,Longpoint,2986,9147,1997,24,207,90,Sold,http://www.redfin.com/SC/Mt-Pleasant/171-Oak-Point-Landing-Dr-29464/home/68916449,Charleston Trident MLS,20018257,32.8592447,-79.8338226
PAST SALE,,Single Family Residential,1475 Mossy Branch Way,Mt Pleasant,SC,29464,830000,4,3,,3016,9148,2017,,275,,,http://www.redfin.com/SC/Mt-Pleasant/1475-Mossy-Branch-Way-29464/home/108441721,,,32.7940308,-79.8472577
PAST SALE,March-20-2019,Single Family Residential,1405 Mataoka St,Mount Pleasant,SC,29464,1185000,4,4.5,Old Mt Pleasant,2985,8712,2019,564,397,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1405-Mataoka-St-29464/home/145329302,Charleston Trident MLS,19006225,32.787722,-79.8630214
PAST SALE,July-29-2019,Single Family Residential,309 Coinbow Dr,Mount Pleasant,SC,29464,700000,4,3,Hobcaw Point,2815,23958,1966,433,249,,Sold,http://www.redfin.com/SC/Mt-Pleasant/309-Coinbow-Dr-29464/home/108185911,Charleston Trident MLS,19017291,32.8196181,-79.8895098
PAST SALE,June-1-2020,Single Family Residential,1310 Wayne St,Mount Pleasant,SC,29464,1050000,4,2.5,Old Mt Pleasant,2800,27007,1957,125,375,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1310-Wayne-St-29464/home/108185944,Charleston Trident MLS,20009508,32.7913955,-79.8637428
PAST SALE,May-1-2020,Single Family Residential,801 Marsh Grove Ave,Mount Pleasant,SC,29464,1225000,4,3,Saltgrass Pointe,2796,8276,2015,156,438,42,Sold,http://www.redfin.com/SC/Mt-Pleasant/801-Marsh-Grove-Ave-29464/home/68783392,Charleston Trident MLS,20003662,32.7858858,-79.8572618
PAST SALE,May-10-2019,Single Family Residential,753 Mccants Dr,Mount Pleasant,SC,29464,1060000,4,3.5,Old Mt Pleasant,2925,9147,2018,513,362,,Sold,http://www.redfin.com/SC/Mt-Pleasant/753-McCants-Dr-29464/home/68595881,Charleston Trident MLS,18027251,32.7890059,-79.8617675
PAST SALE,April-30-2020,Single Family Residential,3 William St,Mount Pleasant,SC,29464,1350000,4,4.5,42 - Mt Pleasant S of IOP Connector,2836,7840,2007,157,476,,Sold,http://www.redfin.com/SC/Mt-Pleasant/3-William-St-29464/home/68723401,Charleston Trident MLS,20019227,32.7774289,-79.8646883
PAST SALE,August-2-2019,Single Family Residential,2815 Gaston Gate,Mount Pleasant,SC,29466,579900,4,2.5,Brickyard Plantation,2800,26571,1994,429,207,,Sold,http://www.redfin.com/SC/Mt-Pleasant/2815-Gaston-Gate-29466/home/68696643,Charleston Trident MLS,19013247,32.8634357,-79.806265
PAST SALE,September-12-2019,Single Family Residential,1697 Banning St,Mount Pleasant,SC,29466,500060,4,3.5,Carolina Park,2857,8712,2019,388,175,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/1697-Banning-St-29466/home/162587008,Charleston Trident MLS,19011460,32.8898,-79.7639
PAST SALE,May-4-2020,Single Family Residential,752 Preservation Pl,Mount Pleasant,SC,29464,565000,4,2.5,Hamlet Square,2900,7405,2000,153,195,42,Sold,http://www.redfin.com/SC/Mt-Pleasant/752-Preservation-Pl-29464/home/68717864,Charleston Trident MLS,20007197,32.8251589,-79.8530423
PAST SALE,August-7-2019,Single Family Residential,3329 Merion Pl,Mount Pleasant,SC,29466,500000,4,3.5,Charleston National,2788,17424,1999,424,179,34,Sold,http://www.redfin.com/SC/Mt-Pleasant/3329-Merion-Pl-29466/home/68684859,Charleston Trident MLS,19014634,32.8725638,-79.7655058
PAST SALE,September-17-2019,Single Family Residential,2874 Clearwater Dr,Mount Pleasant,SC,29466,553262,4,3.5,Dunes West,2996,6534,2018,383,185,133,Sold,http://www.redfin.com/SC/Mt-Pleasant/2874-Clearwater-Rd-29466/home/144785628,Charleston Trident MLS,18002224,32.91676,-79.828151
PAST SALE,June-14-2019,Single Family Residential,2343 Parsonage Woods Ln,Mount Pleasant,SC,29466,410000,4,2.5,Arlington,2762,8276,2001,478,148,,Sold,http://www.redfin.com/SC/Mt-Pleasant/2343-Parsonage-Woods-Ln-29466/home/108167407,Charleston Trident MLS,19002855,32.8874839,-79.8054879
PAST SALE,December-17-2018,Single Family Residential,311 Bridgetown Pass,Mount Pleasant,SC,29464,740000,4,3,Belle Hall,2952,9147,2005,657,251,47,Sold,http://www.redfin.com/SC/Mt-Pleasant/311-Bridgetown-Pass-29464/home/68916333,Charleston Trident MLS,18015805,32.8490966,-79.8672649
PAST SALE,May-22-2020,Single Family Residential,1320 Royal Links Dr,Mount Pleasant,SC,29466,550000,4,2,Charleston National,2872,10890,2000,135,192,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1320-Royal-Links-Dr-29466/home/68554624,Charleston Trident MLS,20008796,32.8729307,-79.7622863
PAST SALE,June-3-2020,Single Family Residential,3828 Hanoverian Dr,Mount Pleasant,SC,29429,490000,4,2.5,Tupelo,2946,14374,2014,123,166,,Sold,http://www.redfin.com/SC/MOUNT-PLEASANT/3828-HANOVERIAN-DR-29429/home/108145021,Charleston Trident MLS,20006035,32.893122,-79.750352
PAST SALE,December-31-2018,Single Family Residential,3518 Crosstrees Ln,Mount Pleasant,SC,29466,568121,4,3,Carolina Park,2875,7405,2018,643,198,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/3518-Crosstrees-Ln-29466/home/145243891,Charleston Trident MLS,18015760,32.8953967,-79.770177
PAST SALE,March-24-2020,Single Family Residential,2664 Dutchman Dr,Mount Pleasant,SC,29466,671190,4,3.5,Dunes West,3000,10454,2020,194,224,135,Sold,http://www.redfin.com/SC/Mt-Pleasant/2664-Dutchman-Dr-29466/home/171165621,Charleston Trident MLS,20008091,32.9172102,-79.8142589
PAST SALE,January-28-2020,Single Family Residential,1072 Lyle Way,Mount Pleasant,SC,29466,554715,4,3.5,Dunes West,2993,8712,2019,250,185,133,Sold,http://www.redfin.com/SC/Mt-Pleasant/1072-Lyle-Way-29466/home/170014946,Charleston Trident MLS,19033037,32.920359,-79.810804
PAST SALE,March-13-2019,Single Family Residential,2689 Arborcrest Ct,Mount Pleasant,SC,29466,683865,4,3.5,Dunes West,3000,26136,2018,571,228,132,Sold,http://www.redfin.com/SC/Mount-Pleasant/2689-Arborcrest-Ct-29466/home/147800829,Charleston Trident MLS,18028875,32.8747038,-79.7960523
PAST SALE,December-7-2018,Single Family Residential,1774 Bergenfield Rd,Mount Pleasant,SC,29466,665000,4,3.5,Park West,2907,6969,2010,667,229,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1774-Bergenfield-Rd-29466/home/68556530,Charleston Trident MLS,18007683,32.9083618,-79.7885864
PAST SALE,April-27-2020,Single Family Residential,1208 Cadberry Ct,Mount Pleasant,SC,29464,568905,4,2.5,,2785,11325,2003,160,204,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1208-Cadberry-Ct-29464/home/68886105,Charleston Trident MLS,19026259,32.8003875,-79.8596408
PAST SALE,April-3-2020,Single Family Residential,337 Shoals Dr,Mount Pleasant,SC,29464,634000,4,4,Grassy Creek,2995,11761,2003,184,212,50,Sold,http://www.redfin.com/SC/Mt-Pleasant/337-Shoals-Dr-29464/home/68690003,Charleston Trident MLS,20004102,32.8487002,-79.8741774
PAST SALE,January-23-2020,Single Family Residential,840 High Battery Cir,Mount Pleasant,SC,29464,565000,4,3.5,Belle Hall,2770,9583,1999,255,204,47,Sold,http://www.redfin.com/SC/Mt-Pleasant/840-High-Battery-Cir-29464/home/68646578,Charleston Trident MLS,18031924,32.8502195,-79.861512
PAST SALE,January-28-2020,Single Family Residential,1612 Diddy Dr,Mount Pleasant,SC,29464,650000,4,3.5,Daybreak,2926,11325,2004,250,222,29,Sold,http://www.redfin.com/SC/Mt-Pleasant/1612-Diddy-Dr-29464/home/87091578,Charleston Trident MLS,19020308,32.8040901,-79.8310109
PAST SALE,,Single Family Residential,1301 Country Wood Ct,Mt Pleasant,SC,29466,607500,4,3.5,,2762,15682,2001,,220,,,http://www.redfin.com/SC/Mt-Pleasant/1301-Country-Wood-Ct-29466/home/68746952,,,32.8515105,-79.778733
PAST SALE,,Single Family Residential,1728 James Basford Pl,Mt Pleasant,SC,29466,615000,4,3.5,,2812,10019,2003,,219,,,http://www.redfin.com/SC/Mt-Pleasant/1728-James-Basford-Pl-29466/home/68737331,,,32.8995128,-79.7943665
PAST SALE,September-8-2020,Single Family Residential,1521 Lindsey Creek Dr,Mount Pleasant,SC,29466,782500,4,3,Carolina Park,2933,11325,2015,26,267,106,Sold,http://www.redfin.com/SC/Mt-Pleasant/1521-Lindsey-Creek-Dr-29466/home/68543572,Charleston Trident MLS,20014386,32.8958376,-79.7560441
PAST SALE,July-24-2020,Single Family Residential,3723 Saint Ellens Dr,Mount Pleasant,SC,29466,624700,4,3.5,Darrell Creek,2776,28749,2002,72,225,42,Sold,http://www.redfin.com/SC/Mt-Pleasant/3723-St-Ellens-Dr-29466/home/68920289,Charleston Trident MLS,20016721,32.9059539,-79.7706961
PAST SALE,February-7-2019,Single Family Residential,312 Hobcaw Dr,Mount Pleasant,SC,29464,910000,4,3.5,Hobcaw Point,2832,19602,2013,605,321,,Sold,http://www.redfin.com/SC/Mt-Pleasant/312-Hobcaw-Dr-29464/home/68936692,Charleston Trident MLS,19004166,32.8185684,-79.8910844
PAST SALE,August-23-2019,Single Family Residential,259 Oak Point Landing Dr,Mount Pleasant,SC,29464,575000,4,2.5,Longpoint,2896,12196,2000,408,199,88,Sold,http://www.redfin.com/SC/Mt-Pleasant/259-Oak-Point-Landing-Dr-29464/home/68918811,Charleston Trident MLS,19015407,32.8591442,-79.8367904
PAST SALE,November-26-2019,Single Family Residential,1576 Home Farm Rd,Mount Pleasant,SC,29464,750000,4,3,Home Farm,2825,11325,1988,313,265,8,Sold,http://www.redfin.com/SC/Mt-Pleasant/1576-Home-Farm-Rd-29464/home/68595403,Charleston Trident MLS,19022356,32.7911537,-79.8468524
PAST SALE,October-30-2018,Single Family Residential,813 Pitt St,Mount Pleasant,SC,29464,1258250,4,2.5,Old Village,2827,17859,1946,705,445,,Sold,http://www.redfin.com/SC/Mt-Pleasant/813-Pitt-St-29464/home/87088996,Charleston Trident MLS,18029504,32.7795381,-79.8684808
PAST SALE,,Single Family Residential,645 Pelzer Dr,Mt Pleasant,SC,29464,675000,5,2.5,,2654,14260,1974,,254,,,http://www.redfin.com/SC/Mt-Pleasant/645-Pelzer-Dr-29464/home/68595763,,,32.8009281,-79.8766272
PAST SALE,March-31-2020,Single Family Residential,1277 Gannett Rd,Mount Pleasant,SC,29464,614990,4,3,42 - Mt Pleasant S of IOP Connector,2870,5662,2019,187,214,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1277-Gannett-RD-29464/home/160550290,Charleston Trident MLS,19006045,32.80542,-79.852229
PAST SALE,April-10-2020,Single Family Residential,2809 Colonnade Dr,Mount Pleasant,SC,29466,499000,4,2.5,Brickyard Plantation,2765,11761,1999,177,180,85,Sold,http://www.redfin.com/SC/Mt-Pleasant/2809-Colonnade-Dr-29466/home/68642703,Charleston Trident MLS,20004086,32.859881,-79.8001479
PAST SALE,March-6-2020,Single Family Residential,1486 Greenshade Way,Mount Pleasant,SC,29464,585000,4,3.5,Oakhaven Plantation,2778,11761,1987,212,211,52,Sold,http://www.redfin.com/SC/Mt-Pleasant/1486-Greenshade-Way-29464/home/68895421,Charleston Trident MLS,19019662,32.7997606,-79.8400691
PAST SALE,,Single Family Residential,2279 Spring Hope Dr,Mt Pleasant,SC,29466,513000,4,3.5,,2746,10890,2017,,187,,,http://www.redfin.com/SC/Mt-Pleasant/2279-Spring-Hope-Dr-29466/home/109469057,,,32.835508,-79.8060682
PAST SALE,April-7-2020,Single Family Residential,1176 Cultivator St,Mount Pleasant,SC,29466,570257,4,3,41 - Mt Pleasant N of IOP Connector,2873,5227,2019,180,198,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/1176-Cultivator-St-29466/home/169988350,Charleston Trident MLS,19032740,32.8455234,-79.8089605
PAST SALE,July-12-2019,Single Family Residential,2272 Primus Rd,Mount Pleasant,SC,29466,505315,4,3.5,41 - Mt Pleasant N of IOP Connector,2750,4356,2019,450,184,89,Sold,http://www.redfin.com/SC/Mt-Pleasant/2272-Primus-Dr-29466/home/148398033,Charleston Trident MLS,18032021,32.8414049,-79.8120015
PAST SALE,September-3-2020,Single Family Residential,2399 Parsonage Woods Ln,Mount Pleasant,SC,29466,455000,4,3.5,Park West,2762,7840,2001,31,165,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/2399-Parsonage-Woods-Ln-29466/home/68726698,Charleston Trident MLS,20018895,32.8872505,-79.802642
PAST SALE,July-31-2020,Single Family Residential,3082 Rice Field Ln,Mount Pleasant,SC,29466,558000,4,3.5,Park West,2934,7405,2014,65,190,47,Sold,http://www.redfin.com/SC/Mt-Pleasant/3082-Rice-Field-Ln-29466/home/68896085,Charleston Trident MLS,20001628,32.8946927,-79.7989855
PAST SALE,,Single Family Residential,121 Chicco Ln,Mt Pleasant,SC,29464,4000000,4,4,,2814,25700,1987,,1421,,,http://www.redfin.com/SC/Mt-Pleasant/121-Chicco-Ln-29464/home/108068157,,,32.7820483,-79.8722725
PAST SALE,September-30-2020,Single Family Residential,2228 Skyler Dr,Mount Pleasant,SC,29466,642000,4,3.5,Oyster Point,2833,6969,2016,4,227,147,Sold,http://www.redfin.com/SC/Mt-Pleasant/2228-Skyler-Dr-29466/home/145329341,Charleston Trident MLS,20017832,32.828319,-79.802792
PAST SALE,,Single Family Residential,2295 Skyler Dr,Mt Pleasant,SC,29466,580000,4,3.5,,2861,6534,2016,,203,,,http://www.redfin.com/SC/Mt-Pleasant/2295-Skyler-Dr-29466/home/145329336,,,32.8301877,-79.8031562
PAST SALE,August-31-2020,Single Family Residential,3419 Salterbeck St,Mount Pleasant,SC,29466,538500,4,3.5,Park West,2872,7840,2016,34,188,101,Sold,http://www.redfin.com/SC/Mt-Pleasant/3419-Salterbeck-St-29466/home/87280058,Charleston Trident MLS,20017740,32.8772005,-79.7779008
PAST SALE,,Single Family Residential,4454 Amesbury Ct,Mt Pleasant,SC,29466,529000,4,2.5,,2841,8276,2003,,186,,,http://www.redfin.com/SC/Mt-Pleasant/4454-Amesbury-Ct-29466/home/68927269,,,32.9142849,-79.7978476
PAST SALE,June-27-2019,Single Family Residential,2759 Summertime Ln,Mount Pleasant,SC,29466,675415,4,3.5,Dunes West,3000,16117,2019,465,225,133,Sold,http://www.redfin.com/SC/Mt-Pleasant/2759-Summertime-Ln-29466/home/160490084,Charleston Trident MLS,19004760,32.914864,-79.826789
PAST SALE,January-29-2019,Single Family Residential,2221 Carolina Wren St,Mount Pleasant,SC,29466,624480,4,2.5,Oyster Point,2862,6969,2019,614,218,144,Sold,http://www.redfin.com/SC/Mt-Pleasant/2221-Carolina-Wren-St-29466/home/145329425,Charleston Trident MLS,19002997,32.825459,-79.8008167
PAST SALE,May-15-2019,Single Family Residential,999 Scottland Dr,Mount Pleasant,SC,29464,850000,4,3.5,Creekside Park,2907,21344,1974,508,292,,Sold,http://www.redfin.com/SC/Mt-Pleasant/999-Scotland-Dr-29464/home/108163896,Charleston Trident MLS,19005224,32.802249,-79.8727556
PAST SALE,July-22-2019,Single Family Residential,1150 Freelock Dr,Mount Pleasant,SC,29464,545000,4,3,,2755,18730,1991,440,198,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1150-Freelock-Dr-29464/home/68752515,Charleston Trident MLS,19012660,32.8001001,-79.8602309
PAST SALE,December-17-2018,Single Family Residential,2956 Riverwood Dr,Mount Pleasant,SC,29466,470000,4,2.5,Dunes West,2850,13939,2005,657,165,1600,Sold,http://www.redfin.com/SC/Mt-Pleasant/2956-Riverwood-Dr-29466/home/68745024,Charleston Trident MLS,18016356,32.9110371,-79.8217433
PAST SALE,March-27-2020,Single Family Residential,2641 Crooked Stick Ln,Mount Pleasant,SC,29466,535000,4,3,Rivertowne Country Club,2874,11761,2002,191,186,63,Sold,http://www.redfin.com/SC/Mt-Pleasant/2641-Crooked-Stick-Ln-29466/home/68743895,Charleston Trident MLS,20004317,32.8815027,-79.8293022
PAST SALE,July-26-2019,Single Family Residential,2104 Sandy Point Ln,Mount Pleasant,SC,29466,508000,4,3.5,Rivertowne On The Wando,2750,8276,2011,436,185,72,Sold,http://www.redfin.com/SC/Mt-Pleasant/2104-Sandy-Point-Ln-29466/home/68734242,Charleston Trident MLS,19013032,32.8944081,-79.8349703
PAST SALE,May-30-2019,Single Family Residential,1485 Oaklanding Rd,Mount Pleasant,SC,29464,575000,4,2.5,Oakhaven Plantation,2780,15245,1988,493,207,52,Sold,http://www.redfin.com/SC/Mt-Pleasant/1485-Oaklanding-Rd-29464/home/68558975,Charleston Trident MLS,19004087,32.7991984,-79.8417321
PAST SALE,August-16-2019,Single Family Residential,3753 Orion Ln,Mount Pleasant,SC,29466,518930,4,3.5,Carolina Park,2878,8712,2019,415,180,79,Sold,http://www.redfin.com/SC/Mt-Pleasant/3753-Orion-Ln-29466/home/161064170,Charleston Trident MLS,19011461,32.8898,-79.7639
PAST SALE,June-26-2019,Single Family Residential,1690 William Hapton Way,Mount Pleasant,SC,29466,450000,4,3,Park West,2888,13939,2000,466,156,82,Sold,http://www.redfin.com/SC/Mt-Pleasant/1690-William-Hapton-Way-29466/home/68892523,Charleston Trident MLS,19006824,32.8917204,-79.7854334
